"Preetipls and Subhas Nair given conditional warning for 'offensive' rap video: Police","articles-txt/articles16txt","14 Aug 2019 12:38PM","Singapore Police Force,Singapore"
"Company fined S$220,000 after three workers hurt in underground tank accident","articles-txt/articles17txt","14 Aug 2019 12:24PM","Ministry of Manpower,workplace safety,Singapore"
"FoodPanda deliveryman gets jail, caning for slashing colleague","articles-txt/articles18txt","14 Aug 2019 11:56AM","court,crime,Singapore"
"Electronic arrival card trial extended to more visitors to Singapore","articles-txt/articles19txt","14 Aug 2019 11:35AM","Immigration and Checkpoints Authority,tourism,Singapore"
"Ticketing details for Lee Seung-gi’s Vagabond Voyage fan-meeting in Singapore announced ","articles-txt/articles110txt","14 Aug 2019 07:21AM","Lee Seung-gi,South Korea,Lifestyle"
"Commentary: Road safety and the case for regulating private-hire car operators","articles-txt/articles21txt","14 Aug 2019 06:26AM","private-hire,ride-hailing,taxis,public transport,urban mobility,Grab,Commentary"
"Scoot offers full refund, rebooking options for those flying between Hong Kong and Singapore","articles-txt/articles22txt","13 Aug 2019 08:21PM","Hong Kong,Hong Kong protests,travel,transport,Scoot,aviation,Asia"
"Kayak belonging to missing Singaporeans found as search operations enter fifth day in Malaysia","articles-txt/articles23txt","13 Aug 2019 06:54PM","missing,Singapore,Malaysia,kayak,Singapore"
"Judge dismisses bid for OG founder's grandson to pay lover's husband 5-figure court costs","articles-txt/articles24txt","13 Aug 2019 06:54PM","court,crime,Singapore"
"Club cashier who filmed rape at Downtown East chalet gets jail, fine","articles-txt/articles25txt","13 Aug 2019 06:11PM","court,crime,sexual assault,Singapore"
"Telok Kurau murder trial: Maid accused of killing employer gave police statement 'under oppression', defence claims","articles-txt/articles26txt","13 Aug 2019 05:43PM","court,crime,murder,trials,Singapore"
"Former HUDC Braddell View makes second en bloc attempt at same reserve price","articles-txt/articles27txt","13 Aug 2019 05:25PM","en bloc,Braddell View,Singapore"
"After another cut in Singapore’s GDP forecast, what could happen next? Experts weigh in","articles-txt/articles28txt","13 Aug 2019 05:16PM","Singapore economy,Monetary Authority of Singapore,Business"
"Teenager admits to taking video of woman in toilet of Anchorvale Community Club","articles-txt/articles29txt","13 Aug 2019 03:45PM","court,crime,Singapore"
"Woman develops serious side effects after taking unlabelled pills for headaches","articles-txt/articles210txt","13 Aug 2019 01:52PM","Health Sciences Authority,health,slimming pills,Singapore"
"Shorter operating hours for some NSL stations in August, September to facilitate works","articles-txt/articles31txt","13 Aug 2019 11:25AM","MRT,public transport,NSL,trains,Singapore"
"MAS says ‘not considering’ off-cycle monetary policy review","articles-txt/articles32txt","13 Aug 2019 11:20AM","Singapore economy,Monetary Authority of Singapore,Business"
"2020 school year to start on Jan 2, end on Nov 20","articles-txt/articles33txt","13 Aug 2019 10:33AM","education,MOE,schools,Singapore"
"Singapore steps up scrutiny of shell firms to combat money laundering","articles-txt/articles34txt","13 Aug 2019 09:43AM","Monetary Authority of Singapore,money laundering,1MDB,Singapore"
"Singapore slashes annual GDP forecast to 0-1% amid ‘strong headwinds’","articles-txt/articles35txt","13 Aug 2019 08:02AM","GDP,Singapore economy,MTI,Singapore"
"Singapore's exports fall 14.6% in Q2","articles-txt/articles36txt","13 Aug 2019 08:01AM","economy,Business"
"'I just see myself like anybody else': 22-year-old Vanessa Chea says her hearing loss doesn't make her different","articles-txt/articles37txt","13 Aug 2019 06:25AM","Mediacorp Enable Fund,Singapore"
"SG Bike set to become largest bike-sharing operator under agreement with Mobike","articles-txt/articles38txt","13 Aug 2019 12:50AM","bike sharing,SG Bike,Mobike,Singapore"
"Singapore must be ‘deeply committed’ to preserving racial and religious harmony, says DPM Heng","articles-txt/articles39txt","12 Aug 2019 11:19PM","race,religion,Heng Swee Keat,Singapore"
"Vegetation fire the size of 2 football fields breaks out near East Coast Park","articles-txt/articles310txt","12 Aug 2019 10:36PM","fire,East Coast,Singapore"
"Body found near rubbish chute area at Woodlands HDB block","articles-txt/articles41txt","12 Aug 2019 09:43PM","death,Woodlands,Singapore"
"Scoot flight from Singapore to Hong Kong forced to turn back; SIA flight diverted due to airport protests","articles-txt/articles42txt","12 Aug 2019 08:39PM","Hong Kong protests,Hong Kong,Changi Airport,Asia"
"More aircraft, rescuers deployed in search for Singaporean kayakers missing off Mersing, Johor","articles-txt/articles43txt","12 Aug 2019 05:35PM","Mersing,Asia"
"Woman gives birth in Grab car on way to hospital","articles-txt/articles44txt","12 Aug 2019 01:36PM","baby,Grab,Singapore"
"Search area for missing Singaporean kayakers expanded","articles-txt/articles45txt","11 Aug 2019 11:24PM","Mersing,MFA,Singapore"
"Fire breaks out at Singapore Art Museum","articles-txt/articles46txt","11 Aug 2019 08:52PM","Singapore Art Museum,Singapore Civil Defence Force,Singapore"
"Attempt to smuggle 815 birds into Singapore thwarted at Woodlands Checkpoint","articles-txt/articles47txt","11 Aug 2019 03:57PM","Woodlands Checkpoint,wildlife,Singapore"
"Will China allow a different system in Hong Kong? Wishful thinking, says Singapore's Shanmugam","articles-txt/articles48txt","11 Aug 2019 10:10AM","Hong Kong protests,Hong Kong,China,K Shanmugam,extradition bill,Singapore"
"Commentary: Did aggressive land bidding by Chinese developers push up Singapore property prices?","articles-txt/articles49txt","11 Aug 2019 06:18AM","singapore property,cooling measure,property prices,condominiums,MCL Land,Kingsford,Commentary"
"'Faces affect me more, especially if the eyes are open': The woman who draws dead people for a living","articles-txt/articles410txt","11 Aug 2019 06:17AM","NUS,medicine,silent mentor,science,art,Singapore"
"For 33 years, Singaporean couple helped a ‘forgotten’ people – at a personal cost","articles-txt/articles51txt","11 Aug 2019 06:15AM","CNA Insider,Philippines,CNA Insider"
"NDP 2019: Singaporeans turn out in droves to catch the mobile column","articles-txt/articles52txt","10 Aug 2019 11:08PM","NDP2019,National Day Parade,Singapore"
"Search ongoing for missing Singaporean kayakers in Malaysia: MFA","articles-txt/articles53txt","10 Aug 2019 01:46PM","Mersing,MFA,Singapore"
"Indonesia ready for greater cooperation with Singapore across industries: President Joko Widodo","articles-txt/articles54txt","10 Aug 2019 06:30AM","business and finance,economic growth,Indonesia,Joko Widodo,Singapore"
"Commentary: Your spouse or your parents? Who should decide when to take you off life support?","articles-txt/articles55txt","10 Aug 2019 06:30AM","death,dying,palliative care,elderly,advance medical directive,lasting power of attorney,Commentary"
"In pictures: National Day Parade 2019","articles-txt/articles56txt","10 Aug 2019 12:53AM","NDP2019,National Day Parade,Singapore"
"NDP 2019: Past and present contributions honoured in bicentennial spectacle at the Padang","articles-txt/articles57txt","09 Aug 2019 08:28PM","NDP2019,National Day Parade,Singapore"
"NDP 2019 as it happened: The bicentennial National Day Parade","articles-txt/articles58txt","09 Aug 2019 05:04PM","NDP2019,National Day Parade,Singapore"
"Commentary: Recycling bins are for recyclables, not junk","articles-txt/articles59txt","09 Aug 2019 07:50AM","recycling,environment,climate change,IKEA,zero-waste,plastic,Commentary"
"NDP 2019: 5 things to look out for at this year's parade","articles-txt/articles510txt","09 Aug 2019 06:23AM","NDP2019,National Day Parade,Singapore"
"‘I’m not scared’: Intellectual disability no impediment as ‘accomplished’ blood donor nears 70th donation","articles-txt/articles61txt","09 Aug 2019 06:23AM","blood,donation,special needs,Singapore"
"J Y Pillay heads list of National Day Award recipients","articles-txt/articles62txt","09 Aug 2019 05:00AM","JY Pillay,National Day,Order of Temasek,Lim Chee Onn,Gerard Ee,Singapore"
"Remaking Singapore: After Jewel, 5 other big projects set to raise the game","articles-txt/articles63txt","08 Aug 2019 08:56PM","Lee Hsien Loong,National Day,Changi Airport,aviation,maritime,Tuas,Singapore"
"Singtel resolves landlines issues after disruptions affected NETS, credit card machines","articles-txt/articles64txt","08 Aug 2019 07:57PM","Singtel,Singapore"
"Mediacorp partners beIN SPORTS to bring football and rugby action to Toggle","articles-txt/articles65txt","08 Aug 2019 07:39PM","sports,beIN SPORTS,Mediacorp,Toggle,Singapore"
"About 2.8kg of heroin seized, 7 arrested in CNB operation","articles-txt/articles66txt","08 Aug 2019 07:08PM","Central Narcotics Bureau,Singapore"
"Korean star Lee Seung-gi to go on Asia tour marking new drama Vagabond","articles-txt/articles67txt","08 Aug 2019 07:01PM","South Korea,Lee Seung-gi,Lifestyle"
"Police investigating China flag hung at Choa Chu Kang HDB block","articles-txt/articles68txt","08 Aug 2019 06:53PM","Singapore,flag,Singapore"
"Government will continue to ‘invest heavily’ in Singaporeans: PM Lee in National Day message","articles-txt/articles69txt","08 Aug 2019 06:45PM","Lee Hsien Loong,National Day,Singapore"
"22 arrested for immigration offences in 3-day ICA operation","articles-txt/articles610txt","08 Aug 2019 05:50PM","Immigration and Checkpoints Authority,Singapore"
"ICA warns public about scam letters asking for payment to release detained packages","articles-txt/articles71txt","08 Aug 2019 03:49PM","Immigration and Checkpoints Authority,scams,Singapore"
"Man charged with burning Singapore flag in Woodlands","articles-txt/articles72txt","08 Aug 2019 02:48PM","crime,Singapore"
"Singapore retail sales fall 8.9% in June","articles-txt/articles73txt","08 Aug 2019 01:53PM","retail,food and beverage,Business"
"Singtel Q1 net profit falls 35%, hurt by Airtel losses","articles-txt/articles74txt","08 Aug 2019 11:58AM","Singtel,Business"
"Samsung Galaxy Note 10, Note 10+ phones available in Singapore on Aug 24","articles-txt/articles75txt","08 Aug 2019 11:17AM","Samsung,technology,Samsung Note 10,smartphone,Singapore"
"Singaporean director Anthony Chen’s latest film to premiere at Toronto festival","articles-txt/articles76txt","08 Aug 2019 08:55AM","Anthony Chen,Toronto International Film Festival,Ilo Ilo,Wet Season,Lifestyle"
"Hyflux’s waste-to-energy project in Tuas ‘closely’ monitored by NEA as firm’s restructuring drags on","articles-txt/articles77txt","08 Aug 2019 06:40AM","Hyflux,Utico,Tuaspring,Business"
"Want to do more to fight climate change? Cut down on driving, buying stuff and eating meat","articles-txt/articles78txt","08 Aug 2019 06:37AM","climate change,environment,Singapore"
"Meet the Singaporean woman making men's shoes using a guy's name","articles-txt/articles79txt","08 Aug 2019 06:30AM","Trending,Style,Lifestyle"
"Man arrested, suspected of burning Singapore flags in Woodlands","articles-txt/articles710txt","08 Aug 2019 12:21AM","Singapore Police Force,fire,Woodlands,Singapore"
"Motorcycle catches fire at Woodlands Checkpoint","articles-txt/articles81txt","08 Aug 2019 12:09AM","fire,Woodlands Checkpoint,Singapore"
"Singapore ranks 32 out of 40 for work-life balance, second most overworked city","articles-txt/articles82txt","07 Aug 2019 09:17PM","work-life balance,labour,workers,Singapore"
"Singapore Convention on Mediation 'crucial' as rules-based international order faces pressure: DPM Heng","articles-txt/articles83txt","07 Aug 2019 08:11PM","Heng Swee Keat,Singapore"
"Prudential raises CPF contribution rate for employees above 55 years old","articles-txt/articles84txt","07 Aug 2019 07:19PM","business and finance,financial institution,retirement age,CPF,Prudential,Business"
"'I feel terrible': Dennis Chew apologises over controversial E-Pay ad","articles-txt/articles85txt","07 Aug 2019 07:17PM","NETS,Dennis Chew,Singapore"
"Countries will be 'fairly quick' to ratify Singapore Convention on Mediation, says Shanmugam","articles-txt/articles86txt","07 Aug 2019 06:23PM","Singapore Convention,United Nations,trade disputes,K Shanmugam,Singapore"
"Veteran lawyer suspended for mishandling S$138,000 of client's money","articles-txt/articles87txt","07 Aug 2019 06:21PM","court,lawyers,Singapore"
"Australian dollar plunges to near 11-year low against Singdollar after New Zealand's rate cut","articles-txt/articles88txt","07 Aug 2019 05:20PM","currency,forex,foreign exchange,Australia,New Zealand,central bank,Business"
"COE premiums close higher in latest bidding exercise ","articles-txt/articles89txt","07 Aug 2019 04:09PM","COE,transport,automotive,Singapore"
"Man, woman jailed over sham marriage solemnised in China","articles-txt/articles810txt","07 Aug 2019 04:01PM","Immigration and Checkpoints Authority,crime,Singapore"
"Genki Sushi Singapore fined after employee data compromised in ransomware attack ","articles-txt/articles91txt","07 Aug 2019 02:55PM","data breach,Genki Sushi,PDPC,Singapore"
"Man with no passport charged for trying to leave Singapore by hiding in car boot","articles-txt/articles92txt","07 Aug 2019 01:12PM","court,crime,Singapore"
"A 'powerful statement' for multilateralism, says PM Lee as 46 countries ink Singapore Convention on Mediation","articles-txt/articles93txt","07 Aug 2019 12:59PM","United Nations,trade disputes,Singapore Convention on Mediation,Singapore"
"Court dismisses appeal by sex offender who claims 9-year-old victim was lying to placate upset father","articles-txt/articles94txt","07 Aug 2019 12:55PM","court,crime,sexual assault,appeals,Singapore"
"E-sports player granted deferment but not for Overwatch tournament: MINDEF","articles-txt/articles95txt","07 Aug 2019 12:48PM","National Service,e-sports,MINDEF,NS deferment,Singapore"
"Football hub, Singapore's first velodrome proposed for Kallang makeover ","articles-txt/articles96txt","07 Aug 2019 12:34PM","Kallang,sports,SportSG,Singapore"
"Ban on PMDs at void decks, common areas to start Sep 1: PAP town councils","articles-txt/articles97txt","07 Aug 2019 12:13PM","PMD,personal mobility devices,HDB,town councils,transport,Singapore"
"Ramayana, aerial arts and Intergalactic Dreams at this month's Singapore Night Festival ","articles-txt/articles98txt","07 Aug 2019 11:33AM","Singapore Night Festival,Lifestyle"
"Yishun transport hub to open on Sep 8, linking MRT station, bus interchange and Northpoint City","articles-txt/articles99txt","07 Aug 2019 11:07AM","Land Transport Authority,SMRT,transport,Yishun,Singapore"
"India's NSE and Singapore Exchange win approval for joint derivatives project","articles-txt/articles910txt","07 Aug 2019 08:36AM","India,SGX,business and finance,Business"
"2 men arrested for series of job scams amounting to S$100,000","articles-txt/articles101txt","07 Aug 2019 08:26AM","police,scam,crime,Singapore"
"Taxi driver whose actions left teen dead, 3 seriously injured, had committed string of traffic offences","articles-txt/articles102txt","07 Aug 2019 06:34AM","Kathy Ong,taxi,crime,court,police,LTA,Singapore"
"Commentary: Can we co-exist with PMDs? Yes, but we need to take a different path","articles-txt/articles103txt","07 Aug 2019 06:28AM","PMD,e-scooter,car-lite,parliament,Commentary"
"The Big Read: Bearing few traces of its past, Clarke Quay’s decades-long search for an identity goes on","articles-txt/articles104txt","07 Aug 2019 06:28AM","Clarke Quay,shopping,nightlife,entertainment,tourism,Singapore"
"More than 9 in 10 in Singapore concerned by climate change; most agree to use of taxes to fight impact: Mediacorp survey","articles-txt/articles105txt","07 Aug 2019 06:00AM","climate change,environment,Singapore"
"SBS Transit warns of scam text messages using company's name","articles-txt/articles106txt","06 Aug 2019 10:39PM","SBS Transit,scam,crime,Singapore"
"Private-hire car operators to be licensed from next year as Parliament passes new regulatory framework","articles-txt/articles107txt","06 Aug 2019 09:18PM","transport,private hire drivers,Singapore"
"About 30% of Singapore’s recyclable waste exported overseas in 2018: Masagos","articles-txt/articles108txt","06 Aug 2019 08:57PM","waste,environment,Masagos Zulkifli,NEA,Singapore"
"TCM practitioner fined, suspended after treating patient remotely for 3 years","articles-txt/articles109txt","06 Aug 2019 06:30PM","health,medical,TCM,Singapore"
"ICA warns of phone scammers impersonating its officers","articles-txt/articles1010txt","06 Aug 2019 05:46PM","Immigration and Checkpoints Authority,scam,Singapore"
"NTUC FairPrice opens largest hypermart and pharmacy in bid to rival online grocers","articles-txt/articles111txt","06 Aug 2019 05:38PM","NTUC FairPrice,retail,food,shopping,Singapore"
"Man tasered at Everton Park gets jail, cane for robbery, vandalism and assaulting police","articles-txt/articles112txt","06 Aug 2019 05:13PM","court,crime,Singapore"
"New mandatory rules from next year for financial industry to combat cyber threats: MAS","articles-txt/articles113txt","06 Aug 2019 04:52PM","MAS,financial institutions,Singapore"
"New science and tech agency for Home Team due this December after passing of Bill","articles-txt/articles114txt","06 Aug 2019 04:29PM","Home Team,artificial intelligence,surveillance,HTX,Singapore"
"Two Malaysians arrested for attempting to smuggle man out of Singapore in car boot ","articles-txt/articles115txt","06 Aug 2019 03:47PM","Immigration and Checkpoints Authority,Malaysia,Woodlands Checkpoint,Singapore"
"MPs reiterate call for plastic bag surcharge; MEWR says focus is on reducing excessive use of all disposables","articles-txt/articles116txt","06 Aug 2019 02:53PM","environment,plastics,plastic bags,Recycling,Singapore"
"3 taken to hospital after PMD fire in Choa Chu Kang ","articles-txt/articles117txt","06 Aug 2019 02:26PM","Singapore Civil Defence Force,fire,personal mobility device,PMD,accident,Choa Chu Kang,Singapore"
"Nearly 120 companies prosecuted for illegal waste discharge since 2014: Amy Khor","articles-txt/articles118txt","06 Aug 2019 02:25PM","Parliament,Amy Khor,environment,PUB,Singapore"
"Shell considers solar panels to power Singapore refinery site","articles-txt/articles119txt","06 Aug 2019 01:49PM","Shell,Singapore,Business"
"Geylang murder trial: Rag-and-bone man bought knife to stab victim after scuffle","articles-txt/articles1110txt","06 Aug 2019 12:54PM","court,crime,murder,trials,Geylang,Singapore"
"Mandopop singer Rainie Yang to perform in Singapore in November","articles-txt/articles121txt","06 Aug 2019 12:15PM","Singapore,Rainie Yang,music,Lifestyle"
"Former Zimbabwe leader Mugabe in Singapore hospital since May: President","articles-txt/articles122txt","06 Aug 2019 11:46AM","Zimbabwe,Singapore,Robert Mugabe,Singapore"
"HSBC to cut 4,000 jobs, says Singapore 'remains key' to growth","articles-txt/articles123txt","06 Aug 2019 10:20AM","HSBC,banking,jobs,Business"
"No plans to lower voting age to 18: Chan Chun Sing","articles-txt/articles124txt","06 Aug 2019 08:54AM","Singapore Parliament,Chan Chun Sing,elections,Singapore"
"Commentary: Why fire alarms in every HDB flat should be made mandatory","articles-txt/articles125txt","06 Aug 2019 06:32AM","fire safety bill,fire,HDB,parliament,SCDF,Commentary"
"The Singaporean with the global restaurant empire – just not for nudists","articles-txt/articles126txt","06 Aug 2019 06:30AM","Dining,Kitchen Stories,Lifestyle"
"Hyflux clarifies deadline to sign deal with Utico is Aug 26","articles-txt/articles127txt","05 Aug 2019 11:35PM","Hyflux,Utico,Business"
"'Hong Kong has no future like this': Singaporeans living in Hong Kong share their concerns about escalating protests","articles-txt/articles128txt","05 Aug 2019 10:26PM","Hong Kong protest,Hong Kong,Asia"
"MPs suggest banning PMDs on footpaths, having compulsory licensing and insurance for riders","articles-txt/articles129txt","05 Aug 2019 09:00PM","PMD,safety,Singapore"
"MOH says there are 'early indications' that war against diabetes is producing results","articles-txt/articles1210txt","05 Aug 2019 08:50PM","heath,diabetes,Ministry of Health,Amy Khor,Singapore"
"Broader insurance coverage, higher compensation among proposed changes to work injury law","articles-txt/articles131txt","05 Aug 2019 08:36PM","employment,workplace fatalities,Singapore"
"Changes to fire safety law passed; MPs call for warning systems in all homes","articles-txt/articles132txt","05 Aug 2019 08:34PM","SCDF,MHA,fire safety,Singapore"
"Singapore abstained from voting for global pact on workplace harassment due to ‘concerns about overreach’: Josephine Teo","articles-txt/articles133txt","05 Aug 2019 05:47PM","Singapore,employment,workplace harassment,Singapore"
"Government spending on foreign students’ scholarships, tuition grants fell 50% over 10 years","articles-txt/articles134txt","05 Aug 2019 04:38PM","Ong Ye Kung,parliament,international students,education,Singapore"
"Strengthened support for abused and neglected children proposed in amendments to Children and Young Persons Act","articles-txt/articles135txt","05 Aug 2019 04:03PM","MSF,foster care,social work,Singapore"
"'No fraud involved' in S$13m waivers of contractual provisions for National Gallery project: Grace Fu","articles-txt/articles136txt","05 Aug 2019 02:56PM","National Gallery,Auditor-General,audit,government,Singapore"
"15 town councils to ban PMDs in void decks and corridors, pedestrian-only zones to be trialled","articles-txt/articles137txt","05 Aug 2019 02:00PM","PMD,transport,Singapore"
"PMD safety certification deadline moved forward to July 2020; all e-scooters to go through mandatory inspection ","articles-txt/articles138txt","05 Aug 2019 01:57PM","personal mobility devices,PMDs,Parliament,Singapore"
"More police resources deployed at Orchard Towers; 76 vice workers arrested there in 2018","articles-txt/articles139txt","05 Aug 2019 01:33PM","Orchard Towers,Singapore Police Force,Parliament,Singapore"
"Crisis management system in place to cope with concurrent civil unrest incidents in Singapore: Amrin Amin","articles-txt/articles1310txt","05 Aug 2019 01:31PM","Parliament,security,MHA,Singapore"
"192 suspected drug offenders arrested in islandwide CNB operation","articles-txt/articles141txt","05 Aug 2019 01:06PM","Central Narcotics Bureau,Singapore Police Force,drugs,crime,Singapore"
"Man convicted of molesting Scoot air stewardess on flight","articles-txt/articles142txt","05 Aug 2019 01:02PM","court,crime,travel,Singapore"
"Tourist spending dips in Q1 2019, despite increase in visitor arrivals: STB","articles-txt/articles143txt","05 Aug 2019 12:47PM","Singapore Tourism Board,tourism,China,Malaysia,Indonesia,Singapore"
"Man jailed for taking upskirt videos of multiple women at 5 MRT stations","articles-txt/articles144txt","05 Aug 2019 12:22PM","court,crime,MRT,Singapore"
"Teenager charged with robbing Sengkang 7-Eleven store of cigarettes, burger","articles-txt/articles145txt","05 Aug 2019 11:58AM","court,crime,Singapore"
"Miss Le Saint Julien at the Fullerton's Waterboat House? Its chef is back for a week","articles-txt/articles146txt","05 Aug 2019 06:30AM","Dining,Le Saint Julien Restaurant,Fullerton Hotel,Lifestyle"
"MOE, MSF ‘very concerned’ about spike in youth suicides; experts say more support and awareness necessary","articles-txt/articles147txt","05 Aug 2019 06:29AM","suicide,mental health,Singapore"
"NDP 2019: How to catch some National Day action other than at the Padang","articles-txt/articles148txt","05 Aug 2019 06:29AM","NDP2019,NDP,National Day,Singapore"
"Commentary: Sometimes, a promotion isn’t all that great","articles-txt/articles149txt","05 Aug 2019 06:28AM","career advice,work life,work-life balance,promotion,Commentary"
"Singapore cannot expect to be insulated from challenging global environment: Chan Chun Sing","articles-txt/articles1410txt","04 Aug 2019 11:22PM","Chan Chun Sing,Singapore"
"16 hotspots detected in Sumatra, 'slightly hazy conditions' possible: Met Service","articles-txt/articles151txt","04 Aug 2019 11:16PM","haze,environment,pollution,Singapore"
"'It saddens me to see how Tan Cheng Bock has lost his way': ESM Goh","articles-txt/articles152txt","04 Aug 2019 10:52PM","Goh Chok Tong,Tan Cheng Bock,Progress Singapore Party,People’s Action Party,Singapore"
"Opposition parties won’t win voter confidence if they remain 'disparate': Chee Soon Juan","articles-txt/articles153txt","04 Aug 2019 05:49PM","Singapore Democratic Party,Chee Soon Juan,Singapore"
"Preetipls video: Racism 'a basic fact' in Singapore, but situation much better, improving, says Shanmugam","articles-txt/articles154txt","04 Aug 2019 02:09PM","NETS,Preetipls,Subhas Nair,racism,YouTube,K Shanmugam,Singapore"
"DPM Heng warns of 'fake news' Facebook post using his photo, makes police report","articles-txt/articles155txt","04 Aug 2019 07:06AM","Heng Swee Keat,Singapore"
"NDP 2019: What it takes to operate a 6m tall, 1,000kg lion puppet","articles-txt/articles156txt","04 Aug 2019 06:04AM","NDP2019,National Day,Singapore"
"Commentary: We are woefully ill-equipped to deal with rogue drones","articles-txt/articles157txt","04 Aug 2019 06:03AM","drone,military,missile,aviation,air space,Changi Airport,Commentary"
"More than 6 in 10 feel immigrants not doing enough to integrate into Singapore: Survey","articles-txt/articles158txt","03 Aug 2019 11:19PM","survey,immigration,foreigners,Institute of Policy Studies,Singapore"
"Singaporeans advised to defer travel to Jammu and Kashmir due to 'uncertain security situation': MFA","articles-txt/articles159txt","03 Aug 2019 10:38PM","MFA,travel advisory,India,Jammu,Kashmir,Asia"
"Fire ravages Bukit Batok warehouse units storing PMDs, electrical items","articles-txt/articles1510txt","03 Aug 2019 07:26PM","fire,SCDF,PMDs,Singapore"
"Creating jobs, lower voting age among issues Progress Singapore Party aims to champion at next General Election","articles-txt/articles161txt","03 Aug 2019 06:50PM","Tan Cheng Bock,Progress Singapore Party,Singapore"
"Preetipls, Subhas Nair 'unconditionally apologise' for rap video after MHA criticises 'insincere apology'","articles-txt/articles162txt","03 Aug 2019 05:50PM","NETS,IMDA,Preetipls,Subhas Nair,racism,YouTube,Singapore"
"Padang, Singapore River Bridges to be gazetted as national monuments","articles-txt/articles163txt","03 Aug 2019 02:12PM","Padang,Heng Swee Keat,National Day,Singapore River,Singapore"
"SDP to contest five constituencies at next General Election","articles-txt/articles164txt","03 Aug 2019 12:22PM","SDP,Singapore Democratic Party,Chee Soon Juan,Paul Tambyah,General Election,Singapore"
"Killing bugs and sorting cucumbers: How artificial intelligence is already changing the way we live our lives","articles-txt/articles165txt","03 Aug 2019 06:03AM","artificial intelligence,Google,healthcare,Singapore"
"Singapore may experience haze in coming weeks and months: Met Service","articles-txt/articles166txt","02 Aug 2019 10:26PM","weather,haze,Meteorological Service Singapore,Singapore"
"Singapore’s factory activity shrinks for third consecutive month in July amid global trade uncertainties","articles-txt/articles167txt","02 Aug 2019 10:18PM","PMI,Business"
"Preetipls, Subhas Nair's statement 'a mock, insincere apology': MHA","articles-txt/articles168txt","02 Aug 2019 09:17PM","Preetipls,Subhas Nair,racism,YouTube,MHA,Singapore"
"SkillsFuture seeks 'intermediate options' to hold errant training providers accountable","articles-txt/articles169txt","02 Aug 2019 08:10PM","SkillsFuture,fraud,Singapore"
"More than 200 PMDs impounded, nearly 600 offences logged in July: LTA","articles-txt/articles1610txt","02 Aug 2019 08:09PM","PAD,LTA,PMD,e-scooters,public safety,Singapore"
"Asia Times article on Shanmugam 'spreading disinformation' about drug policy is 'quite inaccurate': MHA","articles-txt/articles171txt","02 Aug 2019 07:29PM","K Shanmugam,Ministry of Home Affairs,drugs,death penalty,Singapore"
"21 arrested over 5 days for immigration-related offences","articles-txt/articles172txt","02 Aug 2019 06:18PM","Immigration and Checkpoints Authority,immigration,Singapore"
"Honestbee lays off 38 employees in Singapore as part of restructuring efforts","articles-txt/articles173txt","02 Aug 2019 06:12PM","honestbee,Singapore"
"Hyflux has until Aug 16 to sign definitive deal with Utico; secures 2-month moratorium extension","articles-txt/articles174txt","02 Aug 2019 05:57PM","Hyflux,Utico,Business"
