"Petition by Walmart employee to protest gun sales gathers over 45,000 signatures","Business-articles-txt/articles17txt","08 Aug 2019 11:56PM","Walmart,Texas,dead in Texas,news and politics,Ohio,Thomas Marshall,Business"
"Anadarko shareholders go for the cash in US$38 billion Occidental buyout","Business-articles-txt/articles18txt","08 Aug 2019 11:41PM","business and finance,Occidental,Anadarko,oil industry,Business"
"PG&E shareholders outline possible US$15 billion rights issue","Business-articles-txt/articles19txt","08 Aug 2019 11:01PM","business and finance,PG&E,reorganization,Business"
"Ryanair takes legal action against outgoing COO Bellew","Business-articles-txt/articles20txt","08 Aug 2019 10:45PM","business and finance,COO,Ryanair,Chief Operations Officer,Peter Bellew,easyJet,Business"
"Japan, led by less apologetic generation, stays tough in South Korea feud","Business-articles-txt/articles21txt","08 Aug 2019 07:40PM","Shinzo Abe,Japan,South Korea,Moon Jae-in,Asia"
"Mediacorp partners beIN SPORTS to bring football and rugby action to Toggle","Business-articles-txt/articles22txt","08 Aug 2019 07:39PM","sports,beIN SPORTS,Mediacorp,Toggle,Singapore"
"More Hong Kong companies say business impacted by mass protests","Business-articles-txt/articles23txt","08 Aug 2019 07:34PM","Hong Kong protests,Hong Kong,Asia"
"Bayer buys BlueRock in US$600 million bet on stem cell therapies","Business-articles-txt/articles24txt","08 Aug 2019 07:20PM","BlueRock,cell therapy,stem cell therapy,iPSC,Bayer,medical health,Business"
"United Launch Alliance rocket blasts off from Florida carrying Air Force communications satellite","Business-articles-txt/articles25txt","08 Aug 2019 06:40PM","United Launch Alliance,blast off,ULA,Florida,technology & computing,Air Force,Business"
"Honda to recall 222,674 Accord vehicles in China","Business-articles-txt/articles26txt","08 Aug 2019 04:30PM","Guangzhou Automobile Group Co Ltd,China,automotive,social media,Honda,Business"
"Macau's casinos count cost of Hong Kong's escalating protests","Business-articles-txt/articles27txt","08 Aug 2019 04:26PM","Hong Kong,China,Macau,Asia"
"Salesforce to buy Israel's ClickSoftware for US$1.35 billion","Business-articles-txt/articles28txt","08 Aug 2019 03:15PM","U.S.,cloud-based,ClickSoftware,Israel,technology & computing,Salesforce,Business"
"Equinor's power and gas trading unit expands to the US","Business-articles-txt/articles29txt","08 Aug 2019 03:14PM","business and finance,Equinor,PJM,United States,Danske,operation to,Business"
"Japan's Rakuten swings to quarterly loss on Lyft, mobile service","Business-articles-txt/articles30txt","08 Aug 2019 03:05PM","business and finance,Lyft Inc,Japan,wireless,April-June,Rakuten,Business"
"Most Norwegian salmon in Singapore safe to consume, say industry players after batch recall","Business-articles-txt/articles31txt","01 Aug 2019 01:50PM","health,Singapore Food Agency,food safety,NTUC FairPrice,Singapore"
"Chinese billionaire indicted in US for alleged US$1.8 billion aluminum tariff evasion","Business-articles-txt/articles32txt","01 Aug 2019 01:35PM","business and finance,U.S.,China,Zhongwang,aluminum,Liu Zhongtian,Business"
"Chinese startup Xiaohongshu's app pulled from China Android stores","Business-articles-txt/articles33txt","01 Aug 2019 12:56PM","app store,China,technology & computing,Xiaohongshu,Business"
"Democrats pass up chance to dent GM on job cuts in Detroit debates","Business-articles-txt/articles34txt","01 Aug 2019 12:25PM","business and finance,Detroit,U.S.,GM,unscathed,White House,Business"
"Seeds of London Stock Exchange deal planted at flower show","Business-articles-txt/articles35txt","01 Aug 2019 12:10PM","business and finance,private equity firm,Thomson Reuters,Refinitiv,Blackstone,LSE,Business"
"Factory pain spreads through Asia, Europe; stimulus expected","Business-articles-txt/articles36txt","01 Aug 2019 11:56AM","business and finance,Fed,Asia,Europe,China,central bank,Business"
"Amazon in talks to buy stake in India's Reliance Retail: ET","Business-articles-txt/articles37txt","01 Aug 2019 11:40AM","exploratory,Economic Times,business and finance,Amazon,Reliance Retail,India,Business"
"Sunbeam-sailing spacecraft deemed 'mission success' in Earth orbit","Business-articles-txt/articles38txt","01 Aug 2019 11:06AM","spacecraft,Lightsail,Bill Nye,technology & computing,Business"
"Crown Resorts takes out newspaper ads in attack on 'deceitful campaign'","Business-articles-txt/articles39txt","01 Aug 2019 10:40AM","Crown Resorts,news and politics,deceitful,Business"
"UK's Pearson notifies thousands of US students of data breach","Business-articles-txt/articles40txt","01 Aug 2019 09:35AM","data breach,Pearson,United States,UK,Business"
"Campbell confirms sale of Australian snacks unit Arnott's to KKR for US$2.2 billion","Business-articles-txt/articles41txt","02 Aug 2019 01:00PM","business and finance,KKR,Campbell,Arnott,operation to,Australia,Business"
"GoPro lifts revenue forecast on new product slate, shares rebound","Business-articles-txt/articles42txt","02 Aug 2019 12:46PM","business and finance,GoPro,reverse course,Business"
"Stronger yen prompts Toyota to trim profit forecast, saps Honda","Business-articles-txt/articles43txt","02 Aug 2019 12:46PM","business and finance,yen,U.S.,Toyota,Japan,Honda,Business"
"Foxconn eyes sale of US$8.8 billion China plant amid trade war woes","Business-articles-txt/articles44txt","02 Aug 2019 12:26PM","trade war,China,Foxconn,Apple,Business"
"US hiring slows; shorter factory workweek a red flag","Business-articles-txt/articles45txt","02 Aug 2019 12:10PM","New York,business and finance,interest rate,U.S.,United States,China,Business"
"Boeing to change 737 MAX flight-control software to address flaw: Sources","Business-articles-txt/articles46txt","02 Aug 2019 11:06AM","Boeing,aviation,737 MAX,Business"
"Facebook says it dismantles covert influence campaign tied to Saudi government","Business-articles-txt/articles47txt","02 Aug 2019 09:43AM","Qatar,news and politics,Facebook,Saudi Arabia,World"
"SingPost registers S$25.7m net profit in Q1, reversing previous quarter's loss","Business-articles-txt/articles48txt","02 Aug 2019 09:42AM","Singapore Post,Business"
"Japan ramps up row with South Korea, removing favoured export status","Business-articles-txt/articles49txt","02 Aug 2019 09:34AM","Japan,South Korea,trade war,Business"
"Singapore banks brace for slowdown after strong Q2 results","Business-articles-txt/articles50txt","02 Aug 2019 08:35AM","UOB,OCBC,banking,DBS,Singapore economy,Business"
"Snap to raise US$1 billion to invest in AR, possible acquisitions","Business-articles-txt/articles51txt","06 Aug 2019 11:55PM","AR,business and finance,Snap Inc,Snapchat,Business"
"Bitcoin as a safe haven? More a speculative bet, market players say","Business-articles-txt/articles52txt","06 Aug 2019 10:51PM","business and finance,U.S.,Bitcoin,safe haven,Business"
"CBS, Nexstar to renew affiliation agreement in multi-year deal","Business-articles-txt/articles53txt","06 Aug 2019 10:30PM","Nexstar,CBS,news and politics,multi-year,Business"
"Swedish fintech Klarna valued at US$5.5 billion in funding round","Business-articles-txt/articles54txt","06 Aug 2019 10:16PM","business and finance,Europe,Sebastian Siemiatkowski,Online,Klarna,Swedish,Business"
"China warns India of 'reverse sanctions' if Huawei is blocked: Sources","Business-articles-txt/articles55txt","06 Aug 2019 10:15PM","business and finance,China,Huawei,India,Business"
"Apple subsidiary FileMaker rebrands as Claris International","Business-articles-txt/articles56txt","06 Aug 2019 10:11PM","Claris,Apple,Brad Freitag,technology & computing,FileMaker,Business"
"Sprint to launch Chinese-made OnePlus 5G smartphone in US","Business-articles-txt/articles57txt","06 Aug 2019 09:56PM","T-Mobile,U.S.,wireless,Sprint,technology & computing,US,Business"
"Trump wants trade pact with China but must be 'right deal': White House adviser","Business-articles-txt/articles58txt","06 Aug 2019 09:43PM","White House,trade,US-China trade war,World"
"NBA, Twitch announce deal for digital rights to USA Basketball","Business-articles-txt/articles59txt","06 Aug 2019 09:40PM","digital,Twitch,National Basketball Association,USA Basketball,NBA,technology & computing,Business"
"Cathay Pacific collects images of passengers on board, logs use of in-flight entertainment systems","Business-articles-txt/articles60txt","06 Aug 2019 09:38PM","aircraft,privacy,Cathay Pacific,cybersecurity,aviation,travel,Business"
"Top diplomats from South Korea, Japan to hold talks: Seoul","Business-articles-txt/articles61txt","31 Jul 2019 04:27PM","South Korea,Japan,Asia"
"EssilorLuxottica sets sights on retail dominance with US$8 billion GrandVision deal","Business-articles-txt/articles62txt","31 Jul 2019 03:40PM","business and finance,up to,GrandVision,Essilor,Luxottica,Business"
"German prosecutors charge ex-Audi boss Stadler over emissions cheating","Business-articles-txt/articles63txt","31 Jul 2019 03:00PM","Volkswagen,Rupert Stadler,Audi,ex-Audi,news and politics,Martin Winterkorn,Business"
"Aston Martin slumps to half-year loss as European demand drops","Business-articles-txt/articles64txt","31 Jul 2019 02:30PM","Aston Martin,Business"
"After historic rocket launch, Chinese startup to ramp up missions","Business-articles-txt/articles65txt","31 Jul 2019 02:01PM","technology & computing,China,space,Business"
"China factory activity contracts again amid trade row","Business-articles-txt/articles66txt","31 Jul 2019 01:55PM","business and finance,trade war,China,United States,Business"
"Credit Suisse confirms 2019 target after second-quarter net profit jumps 45per cent","Business-articles-txt/articles67txt","31 Jul 2019 01:50PM","business and finance,earnings,Credit Suisse,Switzerland,Business"
"Hyflux applies for another moratorium extension as talks with potential investors continue","Business-articles-txt/articles68txt","31 Jul 2019 01:45PM","Hyflux,Business"
"US, China to hold more trade talks after 'constructive' meeting","Business-articles-txt/articles69txt","31 Jul 2019 01:45PM","United States,business and finance,Donald Trump,China,Business"
"Roche, Spark extend US$4.3 billion takeover again, this time to September 3","Business-articles-txt/articles70txt","31 Jul 2019 01:22PM","business and finance,U.S.,Roche,United States,gene therapy,Britain,Business"
"With economic storm breaking, Argentina's Macri announces relief measures","Business-articles-txt/articles71txt","15 Aug 2019 03:58AM","Argentina,Mauricio Macri,welfare subsidies,tax cuts,re-election,Business"
"FCC chairman circulates order to approve Sprint, T-Mobile tie-up","Business-articles-txt/articles72txt","15 Aug 2019 03:35AM","state attorney general,T-Mobile,business and finance,FCC,wireless,Sprint,Business"
"China curbs gold imports as trade war heats up","Business-articles-txt/articles73txt","15 Aug 2019 02:57AM","China,gold,bullion industry,dollar,yuan,Business"
"Osram and AMS say takeover talks are constructive","Business-articles-txt/articles74txt","15 Aug 2019 02:30AM","business and finance,Osram,AMS,constructive,Business"
"Markets register a shock, but is Trump right to blame the Fed?","Business-articles-txt/articles75txt","15 Aug 2019 02:11AM","US Fed,Donald Trump,Business"
"Argentine president announces salary hikes, tax cuts after poll setback ","Business-articles-txt/articles76txt","15 Aug 2019 02:05AM","Argentina,tax cut,salary hikes,Mauricio Macri,minimum wage,Business"
"European stocks slump as growth fears trump trade joy","Business-articles-txt/articles77txt","15 Aug 2019 01:43AM","Business"
"Portugal's striking fuel-tanker drivers ready to talk to employers","Business-articles-txt/articles78txt","15 Aug 2019 01:11AM","Portugal,fuel-tanker drivers,industrial stoppage,petrol rationing,strike,Business"
"Irish regulator queries Facebook on transcription of users' audio","Business-articles-txt/articles79txt","15 Aug 2019 12:15AM","Facebook Inc,European Union,Ireland,privacy,Data Protection Commission,technology & computing,Business"
"Ford extends warranty on certain Focus, Fiesta models","Business-articles-txt/articles80txt","14 Aug 2019 11:20PM","Focus,Ford,automotive,hardware,Business"
"Apple faces investigation for suspected unfair competition in Russia","Business-articles-txt/articles81txt","08 Aug 2019 02:55PM","Apple,unfair competition,parental control,technology & computing,Russia,Business"
"Toshiba Memory posts first-quarter loss on plant suspension, chip downturn","Business-articles-txt/articles82txt","08 Aug 2019 02:25PM","business and finance,NAND flash,Japan,NAND,Business"
"Angry Birds maker Rovio's profit hit by Hatch expansion","Business-articles-txt/articles83txt","08 Aug 2019 02:10PM","business and finance,mobile game,Hatch Entertainment,Rovio,Business"
"Singapore retail sales fall 8.9% in June","Business-articles-txt/articles84txt","08 Aug 2019 01:53PM","retail,food and beverage,Business"
"Nestle starts selling Starbucks-branded coffee in China","Business-articles-txt/articles85txt","08 Aug 2019 01:45PM","food & drink,China,per capita,Nestle,Business"
"In a London workshop, artisans craft bespoke globes","Business-articles-txt/articles86txt","08 Aug 2019 01:32PM","crafts,London,business,World"
"Venture capital fuels Latam 'unicorns' expansion beyond borders","Business-articles-txt/articles87txt","08 Aug 2019 01:10PM","business and finance,venture capital,U.S.,Brazil,Latin America,Business"
"Lyft's scooters steering new customers to ride-hailing, but winter is coming","Business-articles-txt/articles88txt","08 Aug 2019 12:05PM","eventually,automotive,Lyft,Business"
"Singtel Q1 net profit falls 35%, hurt by Airtel losses","Business-articles-txt/articles89txt","08 Aug 2019 11:58AM","Singtel,Business"
"Papua New Guinea backtracks on China debt refinancing statement","Business-articles-txt/articles90txt","08 Aug 2019 11:45AM","business and finance,James Marape,China,Papua New Guinea,Asia"
"Top EU court rejects BMW appeal against limit on car plant aid","Business-articles-txt/articles91txt","29 Jul 2019 06:40PM","European Union,Commission,news and politics,BMW,EU court,Germany,Business"
"Sephora online users in Southeast Asia, Australia, New Zealand hit by data breach","Business-articles-txt/articles92txt","29 Jul 2019 06:11PM","Sephora,Thailand,Malaysia,Hong Kong,Indonesia,Philippines,Asia"
"Driverless shuttle bus to start passenger trial at NUS Kent Ridge campus","Business-articles-txt/articles93txt","29 Jul 2019 04:19PM","National University of Singapore,ComfortDelGro,driverless cars,Smart Nation,Singapore"
"Britain is turbo-charging no-deal Brexit preparations: Foreign minister","Business-articles-txt/articles94txt","29 Jul 2019 04:16PM","business and finance,Brexit,Britain,United Kingdom,World"
"LSE's US$27 billion Refinitiv takeover plan lifts its shares to record","Business-articles-txt/articles95txt","29 Jul 2019 03:25PM","business and finance,data,GRAPHIC,Refinitiv,LSE,Business"
"Lufthansa considers holding structure: Handelsblatt","Business-articles-txt/articles96txt","29 Jul 2019 03:20PM","profitability,business and finance,Lufthansa,Handelsblatt,Business"
"Barclays, JPMorgan, others face UK class action over currency-rigging","Business-articles-txt/articles97txt","29 Jul 2019 02:51PM","class action,business and finance,UK,Barclays,UBS,JPMorgan,Business"
"Korean Air to cut flights to Japan as diplomatic row hits demand","Business-articles-txt/articles98txt","29 Jul 2019 02:46PM","Korean Air,South Korea,Japan,Asia"
"Heineken's beer boost offset by higher aluminum costs","Business-articles-txt/articles99txt","29 Jul 2019 02:30PM","business and finance,Heineken,Europe,Brazil,aluminum,Business"
"Commentary: The hidden hell of hot-desking is much worse than you think","Business-articles-txt/articles100txt","29 Jul 2019 02:17PM","open office,work life,career advice,Commentary"
"July's private home sales hit highest level this year on launch of new EC, One Pearl Bank","Business-articles-txt/articles101txt","15 Aug 2019 05:12PM","property,private home sales,URA,Singapore"
"Bitcoin slumps to two-week low on technical trading, market jitters","Business-articles-txt/articles102txt","15 Aug 2019 04:41PM","business and finance,technical,XRP,Craig Erlam,OANDA,Business"
"Asia stocks slump on recession fears","Business-articles-txt/articles103txt","15 Aug 2019 04:30PM","Hong Kong,China,global recession,Business"
"Carlsberg half-yearly sales rise 6.5per cent","Business-articles-txt/articles104txt","15 Aug 2019 01:25PM","real estate,Danish,Carlsberg,Business"
"Lenovo warns of price hikes to absorb US tariffs, shares slide","Business-articles-txt/articles105txt","15 Aug 2019 12:45PM","Lenovo,business and finance,PC,U.S.,China,6.5per,Business"
"Company charged in Singapore for shipping more than S$600,000 worth of alcohol to North Korea","Business-articles-txt/articles106txt","15 Aug 2019 12:26PM","court,crime,North Korea,Singapore"
"Crisis-hit Hong Kong: China's gateway to the world","Business-articles-txt/articles107txt","15 Aug 2019 12:06PM","Hong Kong protests,China,Business"
"Boeing delays delivery of ultra-long-range version of 777X","Business-articles-txt/articles108txt","15 Aug 2019 09:33AM","Boeing,Business"
"Founder's grip on WeWork may be hard for investors to stomach","Business-articles-txt/articles109txt","15 Aug 2019 09:20AM","WeWork,Adam Neumann,business and finance,corporate governance,IPO,Business"
"Employees urge Google not to work with US immigration officials","Business-articles-txt/articles110txt","15 Aug 2019 08:54AM","Google,World"
"Samsung says Japanese curbs cloud outlook as profit halves, shares fall","Business-articles-txt/articles111txt","31 Jul 2019 07:50AM","business and finance,money,Japan,Samsung,Business"
"Britain searches for post-Brexit business opportunities in Southeast Asia","Business-articles-txt/articles112txt","31 Jul 2019 07:34AM","Southeast Asia,post-Brexit,Dominic Raab,Britain,Thailand,ASEAN,Business"
"Apple wants to make high-end computers in US, needs tariff relief: Cook","Business-articles-txt/articles113txt","31 Jul 2019 07:00AM","Apple,United States,Business"
"Capital One customer data breach rattles investors","Business-articles-txt/articles114txt","31 Jul 2019 05:55AM","Capital One,Amazon,Business"
"US Congress seeks to jump start stalled self-driving car bill","Business-articles-txt/articles115txt","31 Jul 2019 05:45AM","self-driving car,Business"
"J.C. Penney hires former Shopko executive to aid turnaround","Business-articles-txt/articles116txt","31 Jul 2019 05:40AM","J.C. Penney,Business"
"Apple's services, wearables shore up results as iPhone drops below half of sales","Business-articles-txt/articles117txt","31 Jul 2019 05:11AM","iPhone,service business,business and finance,Apple,Chinese government,Tim Cook,Business"
"Amgen quarterly results beat estimates, but revenue dips 3per cent","Business-articles-txt/articles118txt","31 Jul 2019 05:10AM","business and finance,Amgen,Wall Street,off-patent,Business"
"Apple gets lift from services, offsetting iPhone weakness","Business-articles-txt/articles119txt","31 Jul 2019 04:58AM","Apple,iPhone,Tim Cook,Business"
"US stocks retreat as markets await Fed decision","Business-articles-txt/articles120txt","31 Jul 2019 04:37AM","Wall Street,stocks,Federal Reserve,consumer data,trade talks,interest rate,Business"
"Lloyd's of London meets second-quarter electronic trading target","Business-articles-txt/articles121txt","12 Aug 2019 10:16PM","business and finance,electronically,London,Business"
"CBS shareholders to get slight premium from Viacom deal: sources","Business-articles-txt/articles122txt","12 Aug 2019 09:35PM","cable network,business and finance,CBS,Viacom,all-stock,Business"
"Reliance bets on tech for growth, announces stake sale to Aramco","Business-articles-txt/articles123txt","12 Aug 2019 08:51PM","super-fast,Jio,business and finance,Reliance,Mukesh Ambani,India,Business"
"Nike aims sneaker subscriber scheme at US$10 billion US kids market","Business-articles-txt/articles124txt","12 Aug 2019 08:25PM","brand loyalty,Nike,U.S.,shopping,Business"
"Deliveroo quits Germany to focus on other markets","Business-articles-txt/articles125txt","12 Aug 2019 08:16PM","business and finance,British,Deliveroo,Europe,Germany,Business"
"IBM, Tata join US tech platform's governing council","Business-articles-txt/articles126txt","12 Aug 2019 08:05PM","Leemon Baird,IBM,Hedera,Tata Communications,technology & computing,Business"
"AMS sparks bidding war for Osram, shines spotlight on auto business","Business-articles-txt/articles127txt","12 Aug 2019 08:00PM","Kulim,business and finance,Osram,AMS,Carlyle,Bain,Business"
"Wall St. sells off amid geopolitical worries","Business-articles-txt/articles128txt","12 Aug 2019 07:45PM","Wall St,business and finance,U.S.,geopolitical,Business"
"Australia eyes rare earth deposits amid fears over China supplies","Business-articles-txt/articles129txt","12 Aug 2019 07:27PM","business and finance,China,rare earth,Australia,World"
"China's sovereign digital currency is 'almost ready': PBOC official","Business-articles-txt/articles130txt","12 Aug 2019 05:26PM","business and finance,PBOC,digital currency,China,Mu Changchun,Business"
"Malaysia renews Lynas' rare earths plant licence for 6 months, with conditions","Business-articles-txt/articles131txt","15 Aug 2019 07:19PM","Malaysia,Lynas,rare earths,Asia"
"Walmart's earnings beat allays worry over tariff impact for now","Business-articles-txt/articles132txt","15 Aug 2019 07:15PM","Walmart,business and finance,earnings,U.S.,China,Business"
"Mastercard, Indonesia's Artajasa to collaborate on payment gateway","Business-articles-txt/articles133txt","15 Aug 2019 06:42PM","business and finance,payment gateway,Artajasa,Indonesia,Mastercard,Business"
"Retailer fined over display of non-compliant PMDs in first such prosecution","Business-articles-txt/articles134txt","15 Aug 2019 06:36PM","court,crime,PMDs,Singapore"
"Amazon faces online backlash in China for T-shirts with Hong Kong democracy slogans","Business-articles-txt/articles135txt","15 Aug 2019 06:21PM","Hong Kong,China,online,Amazon,religion & spirituality,Business"
"Uganda's cash-strapped cops spend US$126 million on CCTV from Huawei","Business-articles-txt/articles136txt","15 Aug 2019 06:16PM","Uganda,news and politics,Huawei,CCTV,Mike Chibita,street corner,Business"
"Hong Kong unveils US$2.4 billion economic support package as protests weigh","Business-articles-txt/articles137txt","15 Aug 2019 05:52PM","Hong Kong protests,Hong Kong,Asia"
"Amazon faces online backlash in China for T-shirts with Hong Kong protest slogans","Business-articles-txt/articles138txt","15 Aug 2019 05:48PM","Amazon,Hong Kong protests,Hong Kong,China,Business"
"Trump says China talks 'productive'; Beijing vows tariff retaliation","Business-articles-txt/articles139txt","15 Aug 2019 05:35PM","Sept,business and finance,U.S.,Donald Trump,China,U.S. President,Business"
"Indonesia plans 'surprises' in easing foreign ownership cap: Investment chief","Business-articles-txt/articles140txt","15 Aug 2019 05:14PM","Indonesia,Business"
"Trump says he wants 'a large cut' from US Federal Reserve","Business-articles-txt/articles141txt","30 Jul 2019 09:43PM","Donald Trump,US Federal Reserve,World"
"Moderate US consumer spending, inflation back Fed rate cut","Business-articles-txt/articles142txt","30 Jul 2019 09:25PM","business and finance,PCE,U.S.,Fed,inflation,Business"
"Blockchain launches cryptocurrency exchange with trades at high speed","Business-articles-txt/articles143txt","30 Jul 2019 09:07PM","business and finance,institutional investor,digital currency,Blockchain,PIT,Business"
"Under Armour sales growth in North America trails Nike again; shares sink","Business-articles-txt/articles144txt","30 Jul 2019 09:07PM","Nike,business and finance,Armour,Under Armour,North America,Adidas,Business"
"Ralph Lauren quarterly results beat on demand in North America","Business-articles-txt/articles145txt","30 Jul 2019 08:45PM","5per,business and finance,Wall Street,premarket,Ralph Lauren,North America,Business"
"Tech pulls Wall Street lower on Trump trade warning","Business-articles-txt/articles146txt","30 Jul 2019 08:20PM","business and finance,interest rate,Donald Trump,Wall Street,China,Business"
"Swiss help Japan's investigation into ex-Renault-Nissan boss Ghosn","Business-articles-txt/articles147txt","30 Jul 2019 08:16PM","Japan,Nissan Motor,Carlos Ghosn,news and politics,ex-Renault-Nissan,Business"
"Higher consumer spending helps Mastercard beat quarterly profit estimates","Business-articles-txt/articles148txt","30 Jul 2019 08:10PM","business and finance,US,Wall Street,Mastercard,Business"
"Trump warns China not to wait for 2020 US election to make trade deal","Business-articles-txt/articles149txt","30 Jul 2019 07:57PM","US,China,news and politics,Donald Trump,US-China trade war,World"
"P&G posts strong sales, takes US$8 billion Gillette writedown","Business-articles-txt/articles150txt","30 Jul 2019 07:51PM","P&G,business and finance,Wall Street,Procter & Gamble Co,Gillette,record-high,Business"
"Barclays ends partnership with cryptocurrency exchange Coinbase: sources","Business-articles-txt/articles151txt","14 Aug 2019 11:11PM","business and finance,longer,UK,Europe,Barclays,Coinbase,Business"
"China's Tencent cautious after surge in quarterly profit","Business-articles-txt/articles152txt","14 Aug 2019 10:55PM","yuan,business and finance,Tencent,China,Business"
"Air Canada sees A220 jet delivering boost for key US transit traffic","Business-articles-txt/articles153txt","14 Aug 2019 10:45PM","Mark Galardo,Canada,U.S.,United States,A220-300,travel,Business"
"Hyflux is ‘leaking value’ and has to ‘act without delay’ to pick an investor: UAE suitor Utico","Business-articles-txt/articles154txt","14 Aug 2019 10:32PM","Hyflux,Business"
"WeWork to test IPO investor appetite with widening losses","Business-articles-txt/articles155txt","14 Aug 2019 10:30PM","WeWork,Adam Neumann,business and finance,breakneck,IPO,Business"
"US import prices rebound, but trend remains subdued","Business-articles-txt/articles156txt","14 Aug 2019 09:16PM","business and finance,U.S.,China,inflation,Business"
"China's online users lambast Huawei for Taiwan listing","Business-articles-txt/articles157txt","14 Aug 2019 09:10PM","Asia"
"Japanese researchers build robotic tail to keep elderly upright","Business-articles-txt/articles158txt","14 Aug 2019 08:50PM","pets,Keio University,Junichi Nabeshima,built,Japan,Business"
"Macy's sinks as poor spring season hits profit","Business-articles-txt/articles159txt","14 Aug 2019 08:21PM","business and finance,earnings,Macy be Inc,United States,heavily,Business"
"Wall St. opens lower as recession signals grow","Business-articles-txt/articles160txt","14 Aug 2019 08:06PM","Wall St,business and finance,U.S.,China,bond market,Washington,Business"
"Equinor, Gazprom lose European gas market share as LNG surges","Business-articles-txt/articles161txt","19 Aug 2019 09:55PM","business and finance,Equinor,Europe,market share,Gazprom,Russia,Business"
"US grants Huawei another 90 days to buy from American suppliers","Business-articles-txt/articles162txt","19 Aug 2019 09:41PM","business and finance,U.S.,China,U.S. government,Huawei,Wilbur Ross,Business"
"Cathay Pacific's new boss puts emphasis on safety and security","Business-articles-txt/articles163txt","19 Aug 2019 09:23PM","Cathay Pacific,China,Hong Kong,Hong Kong protests,Business"
"Disney streaming service to launch in Canada, Netherlands in November","Business-articles-txt/articles164txt","19 Aug 2019 09:05PM","Canada,Netherlands,Disney,United States,Disney+,technology & computing,Business"
"US grants Huawei another 90 days to buy from American suppliers: Ross","Business-articles-txt/articles165txt","19 Aug 2019 08:11PM","business and finance,US,Ross,Huawei,Business"
"Growing stimulus hopes set to boost Wall Street at open","Business-articles-txt/articles166txt","19 Aug 2019 07:50PM","business and finance,interest rate,U.S.,Wall Street,China,economic,Business"
"Khazanah injects US$72 million in Malaysia Airlines as it considers offers","Business-articles-txt/articles167txt","19 Aug 2019 06:51PM","Khazanah NasionaL,Malaysia,Malaysia Airlines,Business"
"Juul raises US$325 million in equity and debt financing for global expansion","Business-articles-txt/articles168txt","19 Aug 2019 06:30PM","Juul,business and finance,speed up,U.S.,Business"
"Fearing data privacy issues, Google cuts some Android phone data for wireless carriers","Business-articles-txt/articles169txt","19 Aug 2019 06:05PM","Google,data privacy,Alphabet,technology & computing,Business"
